key,rule,severity,component,project,line,status,message,effort,creationDate,updateDate,type
AXpj2UFXa0Lx9_s-8FKB,csharpsquid:S4423,CRITICAL,comercio-exterior.bff-obe-comercio-exterior:Infrastructure/BFF.Obe.Comercio.Exterior.Infrastructure.WebService/ServiceRegistration.cs,comercio-exterior.bff-obe-comercio-exterior,18,OPEN,Change this code to use a stronger protocol.,2min,2021-07-01T17:53:31-0300,2021-11-30T11:41:24-0300,VULNERABILITY
AXpj2UFXa0Lx9_s-8FKC,csharpsquid:S4423,CRITICAL,comercio-exterior.bff-obe-comercio-exterior:Infrastructure/BFF.Obe.Comercio.Exterior.Infrastructure.WebService/ServiceRegistration.cs,comercio-exterior.bff-obe-comercio-exterior,18,OPEN,Change this code to use a stronger protocol.,2min,2021-07-01T17:53:31-0300,2021-11-30T11:41:24-0300,VULNERABILITY
