key,rule,severity,component,project,line,status,message,effort,creationDate,updateDate,type
AXwsq_juFhMNhOYS4Z7V,javasecurity:S3649,BLOCKER,mesa-dinero.siavn:src/main/java/ar/com/supervielle/portalclientes/service/jdbc/JDBCServiceImpl.java,mesa-dinero.siavn,52,OPEN,Change this code to not construct SQL queries directly from user-controlled data.,30min,2021-09-28T10:46:22-0300,2021-11-11T17:59:40-0300,VULNERABILITY
AXnnAlYNa0Lx9_s-zjJT,javasecurity:S3649,BLOCKER,mesa-dinero.siavn:src/main/java/ar/com/supervielle/portalclientes/service/jdbc/JDBCServiceImpl.java,mesa-dinero.siavn,59,OPEN,Change this code to not construct SQL queries directly from user-controlled data.,30min,2021-06-07T12:01:26-0300,2021-11-11T17:59:40-0300,VULNERABILITY
