key,rule,severity,component,project,line,status,message,effort,creationDate,updateDate,type
AXnXgC4ma0Lx9_s-rlel,javasecurity:S5167,CRITICAL,comprobantes.api-comprobantes:src/main/java/com/supervielle/api/filter/FiltroDeManipulacionDeHeader.java,comprobantes.api-comprobantes,57,OPEN,Change this code to not place user-controlled data in the header.,30min,2021-06-04T11:49:20-0300,2021-06-04T11:49:20-0300,VULNERABILITY
AXnXgC4ma0Lx9_s-rlem,javasecurity:S5167,CRITICAL,comprobantes.api-comprobantes:src/main/java/com/supervielle/api/filter/FiltroDeManipulacionDeHeader.java,comprobantes.api-comprobantes,62,OPEN,Change this code to not place user-controlled data in the header.,30min,2021-06-04T11:49:20-0300,2021-06-04T11:49:20-0300,VULNERABILITY
