key,rule,severity,component,project,line,status,message,effort,creationDate,updateDate,type
AXsXwJJMa0Lx9_s--I8U,csharpsquid:S4830,CRITICAL,pago-a-proveedores.bff-obe-transferencias-masivas:Infrastructure/BFF.Obe.Transferencias.Masivas.Infrastructure.WebService/ServiceRegistration.cs,pago-a-proveedores.bff-obe-transferencias-masivas,35,OPEN,Enable server certificate validation on this SSL/TLS connection,5min,2021-08-05T16:18:14-0300,2021-08-05T16:18:14-0300,VULNERABILITY
AXsXwJJMa0Lx9_s--I8V,csharpsquid:S4830,CRITICAL,pago-a-proveedores.bff-obe-transferencias-masivas:Infrastructure/BFF.Obe.Transferencias.Masivas.Infrastructure.WebService/ServiceRegistration.cs,pago-a-proveedores.bff-obe-transferencias-masivas,54,OPEN,Enable server certificate validation on this SSL/TLS connection,5min,2021-08-05T16:18:14-0300,2021-08-05T16:18:14-0300,VULNERABILITY
