key,rule,severity,component,project,line,status,message,effort,creationDate,updateDate,type
AXpZVzPUa0Lx9_s-rhjF,java:S4830,CRITICAL,biometria-anses.ms-biometria-anses-enrolamiento:src/main/java/ar/com/supervielle/rest/RestIntegrationApiPersona.java,biometria-anses.ms-biometria-anses-enrolamiento,51,OPEN,Enable server certificate validation on this SSL/TLS connection.,5min,2021-06-29T16:55:11-0300,2021-06-29T16:55:11-0300,VULNERABILITY
AXpZVzPUa0Lx9_s-rhjG,java:S4830,CRITICAL,biometria-anses.ms-biometria-anses-enrolamiento:src/main/java/ar/com/supervielle/rest/RestIntegrationApiPersona.java,biometria-anses.ms-biometria-anses-enrolamiento,54,OPEN,Enable server certificate validation on this SSL/TLS connection.,5min,2021-06-29T16:55:11-0300,2021-06-29T16:55:11-0300,VULNERABILITY
