key,rule,severity,component,project,line,status,message,effort,creationDate,updateDate,type
AX4wGf8SAh6-jfow2lUP,csharpsquid:S2486,CRITICAL,beneficios.api-campaigns:Spv.Infrastructure.EntityFramework/Campaigns/CampaignReadModelRepository.cs,beneficios.api-campaigns,651,OPEN,Handle the exception or explain in a comment why it can be ignored.,1h,2022-01-06T12:55:07-0300,2022-01-06T12:55:07-0300,VULNERABILITY
AXj7ZNNuDsuk3SE5fL2I,csharpsquid:S2486,CRITICAL,beneficios.api-campaigns:Spv.Infrastructure.EntityFramework/Campaigns/SegmentedBase/AccountDetailsResultsReadModelRepository.cs,beneficios.api-campaigns,87,OPEN,Handle the exception or explain in a comment why it can be ignored.,1h,2021-04-22T18:03:03-0300,2022-01-06T12:55:07-0300,VULNERABILITY
